"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"the [[movie]] isn't [[painfully]] [[bad]] , something to [[be]] '[[fully]] experienced' ; it's just tediously [[bad]] , something to [[be]] [[fully]] [[forgotten]] .","the [[theater]] isn't [[excruciatingly]] [[prejudicial]] , something to [[remain]] '[[satisfactorily]] experienced' ; it's just tediously [[inauspicious]] , something to [[remain]] [[keenly]] [[overlooking]] .",0.0004108548164367676,0.006972253322601318,0,0,0,304,"Failed"
"charly comes off as emotionally [[manipulative]] and sadly imitative of [[innumerable]] past love story derisions .","charly comes off as emotionally [[avaricious]] and sadly imitative of [[many]] past love story derisions .",0.002813398838043213,0.6149262189865112,0,1,0,85,"Successful"
"what a great [[shame]] that such a talented director as chen kaige has chosen to make his english-language debut with a film so [[poorly]] plotted and scripted .","what a great [[dishonour]] that such a talented director as chen kaige has chosen to make his english-language debut with a film so [[mala]] plotted and scripted .",0.0012516975402832031,0.9686071276664734,0,1,0,76,"Successful"
"no amount of good intentions is able to overcome the [[triviality]] of the story .","no amount of good intentions is able to overcome the [[playfulness]] of the story .",0.0012378692626953125,0.7348203659057617,0,1,0,57,"Successful"
"the film . . . presents classic moral-condundrum drama : what would you have done to survive ? the [[problem]] with the film is whether these ambitions , laudable in themselves , justify a theatrical simulation of the death camp of auschwitz ii-birkenau .","the film . . . presents classic moral-condundrum drama : what would you have done to survive ? the [[defies]] with the film is whether these ambitions , laudable in themselves , justify a theatrical simulation of the death camp of auschwitz ii-birkenau .",0.0957074761390686,0.9816960096359253,0,1,0,60,"Successful"
". . . for all its social and political potential , state property doesn't end up being [[very]] inspiring or insightful .",". . . for all its social and political potential , state property doesn't end up being [[awfully]] inspiring or insightful .",0.03614449501037598,0.9971038699150085,0,1,0,55,"Successful"
"a [[film]] [[really]] [[has]] to [[be]] [[exceptional]] to [[justify]] a [[three]] [[hour]] [[running]] [[time]] , and this isn't .","a [[cinematographer]] [[plainly]] [[enjoys]] to [[represented]] [[admirable]] to [[warrant]] a [[two]] [[time]] [[performance]] [[interval]] , and this isn't .",0.0008472204208374023,0.002940654754638672,0,0,0,285,"Failed"
"[[little]] more than a stylish exercise in revisionism whose point . . . is no doubt true , but serves as a rather thin moral to such a knowing fable .","[[petit]] more than a stylish exercise in revisionism whose point . . . is no doubt true , but serves as a rather thin moral to such a knowing fable .",0.000732719898223877,0.892249584197998,0,1,0,42,"Successful"
"the [[nonstop]] [[artifice]] [[ultimately]] [[proves]] [[tiresome]] , with the [[surface]] histrionics [[failing]] to [[compensate]] for the paper-thin characterizations and [[facile]] [[situations]] .","the [[steady]] [[thing]] [[subsequently]] [[portrays]] [[irksome]] , with the [[cursory]] histrionics [[idiocy]] to [[netting]] for the paper-thin characterizations and [[simplistic]] [[circumstances]] .",0.0006952285766601562,0.6755161285400391,0,1,0,238,"Successful"
"this is a monumental achievement in [[practically]] every facet of [[inept]] filmmaking : joyless , idiotic , annoying , heavy-handed , visually atrocious , and often downright creepy .","this is a monumental achievement in [[extensively]] every facet of [[capable]] filmmaking : joyless , idiotic , annoying , heavy-handed , visually atrocious , and often downright creepy .",0.0008006691932678223,0.8384299278259277,0,1,0,80,"Successful"
"this off-putting french romantic comedy is sure to test severely the indulgence of fans of amélie .","this off-putting french romantic comedy is sure to test severely the indulgence of fans of amélie .",0.9107235670089722,0.9107235670089722,1,1,0,1,"Skipped"
"[[overburdened]] with [[complicated]] [[plotting]] and [[banal]] [[dialogue]]","[[burden]] with [[difficult]] [[conspirators]] and [[inconsequential]] [[negotiations]]",0.0007755756378173828,0.00804072618484497,0,0,0,153,"Failed"
"ensemble movies , like soap operas , depend on empathy . if there ain't none , you have a [[problem]] .","ensemble movies , like soap operas , depend on empathy . if there ain't none , you have a [[concerns]] .",0.0518917441368103,0.9874213337898254,0,1,0,59,"Successful"
"the master of disguise falls under the category of '[[should]] [[have]] been a [[sketch]] on saturday night live . '","the master of disguise falls under the category of '[[anticipated]] [[es]] been a [[expound]] on saturday night live . '",0.0008267760276794434,0.9038597345352173,0,1,0,96,"Successful"
"yet another self-consciously overwritten [[story]] about a rag-tag [[bunch]] of would-be [[characters]] that team up for a can't-miss heist -- only to [[have]] it all [[go]] [[wrong]] .","yet another self-consciously overwritten [[anecdote]] about a rag-tag [[horde]] of would-be [[letters]] that team up for a can't-miss heist -- only to [[receive]] it all [[went]] [[irregular]] .",0.0005027055740356445,0.0014799237251281738,0,0,0,205,"Failed"
"koepp's screenplay isn't [[nearly]] [[surprising]] or [[clever]] enough to sustain a [[reasonable]] degree of suspense on its own .","koepp's screenplay isn't [[almost]] [[stun]] or [[malin]] enough to sustain a [[prudent]] degree of suspense on its own .",0.001150369644165039,0.767085611820221,0,1,0,137,"Successful"
"is it really an advantage to invest such subtlety and warmth in an animatronic bear when the humans are acting like puppets ?","is it really an advantage to invest such subtlety and warmth in an animatronic bear when the humans are acting like puppets ?",0.9784995913505554,0.9784995913505554,1,1,0,1,"Skipped"
"more successful at relating history than in creating an emotionally complex , dramatically satisfying heroine","more successful at relating history than in creating an emotionally complex , dramatically satisfying heroine",0.9937838315963745,0.9937838315963745,1,1,0,1,"Skipped"
"[[clumsy]] , obvious , preposterous , the [[movie]] [[will]] [[likely]] set the cause of woman warriors back decades .","[[delicate]] , obvious , preposterous , the [[scorsese]] [[determination]] [[conceivably]] set the cause of woman warriors back decades .",0.00036835670471191406,0.7080509662628174,0,1,0,92,"Successful"
"it's hard to pity the 'plain' [[girl]] who [[becomes]] a ravishing [[waif]] after [[applying]] a [[smear]] of lip-gloss . [[rather]] , [[pity]] anyone who [[sees]] this mishmash .","it's hard to pity the 'plain' [[women]] who [[reaches]] a ravishing [[streetwalker]] after [[executing]] a [[stain]] of lip-gloss . [[fully]] , [[sympathies]] anyone who [[trusts]] this mishmash .",0.00401073694229126,0.9717791676521301,0,1,0,296,"Successful"
"a [[banal]] , virulently [[unpleasant]] [[excuse]] for a romantic [[comedy]] .","a [[immaterial]] , virulently [[inclement]] [[apologised]] for a romantic [[irreverent]] .",0.0004526972770690918,0.9364171028137207,0,1,0,159,"Successful"
"the [[drama]] [[discloses]] almost nothing .","the [[tragedy]] [[unmask]] almost nothing .",0.0007045269012451172,0.011716008186340332,0,0,0,74,"Failed"
"a minor-league soccer [[remake]] of the longest yard .","a minor-league soccer [[recreate]] of the longest yard .",0.02236497402191162,0.9968045353889465,0,1,0,11,"Successful"
"belongs in the too-hot-for-tv direct-to-video/dvd category , and this is why i have given it a one-star [[rating]] .","belongs in the too-hot-for-tv direct-to-video/dvd category , and this is why i have given it a one-star [[ratings]] .",0.20376789569854736,0.6064803600311279,0,1,0,39,"Successful"
"as earnest as a community-college [[advertisement]] , american chai is enough to make you put away the guitar , sell the amp , and apply to medical school .","as earnest as a community-college [[noticing]] , american chai is enough to make you put away the guitar , sell the amp , and apply to medical school .",0.0033426284790039062,0.7172898054122925,0,1,0,27,"Successful"
"a dim-witted and lazy spin-off of the [[animal]] [[planet]] [[documentary]] [[series]] , [[crocodile]] [[hunter]] is [[entertainment]] [[opportunism]] at its most [[glaring]] .","a dim-witted and lazy spin-off of the [[oxen]] [[orb]] [[handwritten]] [[installments]] , [[gator]] [[manhunt]] is [[entertaining]] [[convenience]] at its most [[lucid]] .",0.0004101395606994629,0.6835050582885742,0,1,0,131,"Successful"
"there is more than one joke about putting the toilet seat down . and that should tell you everything you need to know about all the queen's men .","there is more than one joke about putting the toilet seat down . and that should tell you everything you need to know about all the queen's men .",0.9584909081459045,0.9584909081459045,1,1,0,1,"Skipped"
"even [[fans]] of ismail merchant's [[work]] , i [[suspect]] , would [[have]] a hard [[time]] [[sitting]] through this one .","even [[loyalists]] of ismail merchant's [[tandem]] , i [[unsubs]] , would [[got]] a hard [[chronology]] [[assisi]] through this one .",0.0013271570205688477,0.6828294396400452,0,1,0,191,"Successful"
"it's [[really]] just another silly hollywood [[action]] [[film]] , one among a [[multitude]] of simple-minded , yahoo-ing [[death]] [[shows]] .","it's [[truly]] just another silly hollywood [[acts]] [[cinematography]] , one among a [[richness]] of simple-minded , yahoo-ing [[fatalities]] [[indicates]] .",0.0003771781921386719,0.9917400479316711,0,1,0,254,"Successful"
"it's not a [[particularly]] [[good]] [[film]] , but neither is it a monsterous one .","it's not a [[uncommonly]] [[best]] [[cinematographic]] , but neither is it a monsterous one .",0.002216160297393799,0.887624979019165,0,1,0,134,"Successful"
"the world needs more filmmakers with passionate enthusiasms like martin scorsese . but it doesn't need gangs of new york .","the world needs more filmmakers with passionate enthusiasms like martin scorsese . but it doesn't need gangs of new york .",0.9957506060600281,0.9957506060600281,1,1,0,1,"Skipped"
"enchanted with low-life tragedy and liberally seasoned with emotional outbursts . . . what is sorely [[missing]] , however , is the edge of wild , lunatic invention that we associate with cage's best acting .","enchanted with low-life tragedy and liberally seasoned with emotional outbursts . . . what is sorely [[missed]] , however , is the edge of wild , lunatic invention that we associate with cage's best acting .",0.16980606317520142,0.9973233938217163,0,1,0,31,"Successful"
"harry potter and the chamber of secrets is deja vu all over again , and while that is a cliche , nothing could be more appropriate . it's likely that whatever you thought of the first production -- pro or con -- you'll likely think of this one .","harry potter and the chamber of secrets is deja vu all over again , and while that is a cliche , nothing could be more appropriate . it's likely that whatever you thought of the first production -- pro or con -- you'll likely think of this one .",0.8538335561752319,0.8538335561752319,1,1,0,1,"Skipped"
"sade achieves the near-impossible : it [[turns]] the marquis de sade into a [[dullard]] .","sade achieves the near-impossible : it [[translates]] the marquis de sade into a [[moron]] .",0.0006206035614013672,0.8513184189796448,0,1,0,88,"Successful"
"[lin chung's] voice is rather unexceptional , even [[irritating]] ( at least to this western ear ) , making it [[awfully]] hard to buy the [[impetus]] for the complicated love triangle that develops between the three central characters .","[lin chung's] voice is rather unexceptional , even [[maddening]] ( at least to this western ear ) , making it [[astonishingly]] hard to buy the [[stimulating]] for the complicated love triangle that develops between the three central characters .",0.0020561814308166504,0.6302424669265747,0,1,0,148,"Successful"
"one of the most [[plain]] , unimaginative romantic comedies i've ever seen .","one of the most [[pure]] , unimaginative romantic comedies i've ever seen .",0.0036054253578186035,0.9994192719459534,0,1,0,18,"Successful"
