"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[[[Premise]]]]: it's so bad wanted to mow today i was off and i wanted to mow the yard but just walking across it it's still so mushy if i took a mower out there i'd tear the sod up so bad<SPLIT>[[[[Hypothesis]]]]: The lawn mower will sink into the mushy lawn and pull up the grass. ","[[[[Premise]]]]: it's so bad wanted to mow today i was off and i wanted to mow the yard but just walking across it it's still so mushy if i took a mower out there i'd tear the sod up so bad<SPLIT>[[[[Hypothesis]]]]: The lawn mower will sink into the mushy lawn and pull up the grass. ",0.9919642210006714,0.9919642210006714,2,2,1,1,"Skipped"
"[[[[Premise]]]]: Until all members of our society are afforded that access, this promise of our government will continue to be unfulfilled.<SPLIT>[[[[Hypothesis]]]]: The government is [[flawed]] and unfulfilled. ","[[[[Premise]]]]: Until all members of our society are afforded that access, this promise of our government will continue to be unfulfilled.<SPLIT>[[[[Hypothesis]]]]: The government is [[marred]] and unfulfilled. ",0.08905094861984253,0.8374044895172119,2,1,2,15,"Successful"
"[[[[Premise]]]]: Still, I guess that can be got over.<SPLIT>[[[[Hypothesis]]]]: I [[suppose]] you can get over that.","[[[[Premise]]]]: Still, I guess that can be got over.<SPLIT>[[[[Hypothesis]]]]: I [[dunno]] you can get over that.",0.011391878128051758,0.9968656897544861,1,0,1,41,"Successful"
"[[[[Premise]]]]: Perched on a steep slope, high in the Galilean hills, Safed (known also as Tzfat, Tsfat, Sefat, and Zefat) is a delightful village-town of some 22,000 people.<SPLIT>[[[[Hypothesis]]]]: Safed is a village that goes by numerous other [[names]].","[[[[Premise]]]]: Perched on a steep slope, high in the Galilean hills, Safed (known also as Tzfat, Tsfat, Sefat, and Zefat) is a delightful village-town of some 22,000 people.<SPLIT>[[[[Hypothesis]]]]: Safed is a village that goes by numerous other [[nom]].",0.3044520616531372,0.5771784782409668,1,2,1,23,"Successful"
"[[[[Premise]]]]: facilitate suits for benefits by using the State and Federal courts and the independent bar on which those courts depend for the proper performance of their duties and responsibilities.<SPLIT>[[[[Hypothesis]]]]: The State and Federal courts are the same regardless of location.","[[[[Premise]]]]: facilitate suits for benefits by using the State and Federal courts and the independent bar on which those courts depend for the proper performance of their duties and responsibilities.<SPLIT>[[[[Hypothesis]]]]: The State and Federal courts are the same regardless of location.",0.8607070446014404,0.8607070446014404,0,0,2,1,"Skipped"
"[[[[Premise]]]]: Ocho Rios is Spanish for  eight rivers,  but this name is not descriptive of the area.<SPLIT>[[[[Hypothesis]]]]: ""Ocho Rios"" means eight rivers in Spain's national language.","[[[[Premise]]]]: Ocho Rios is Spanish for  eight rivers,  but this name is not descriptive of the area.<SPLIT>[[[[Hypothesis]]]]: ""Ocho Rios"" means eight rivers in Spain's national language.",0.8904833793640137,0.8904833793640137,2,2,1,1,"Skipped"
"[[[[Premise]]]]: See you Aug. 12, or soon thereafter, we hope.<SPLIT>[[[[Hypothesis]]]]: The person was going to attend on August 12.","[[[[Premise]]]]: See you Aug. 12, or soon thereafter, we hope.<SPLIT>[[[[Hypothesis]]]]: The person was going to attend on August 12.",0.6568598747253418,0.6568598747253418,1,1,2,1,"Skipped"
"[[[[Premise]]]]: You can either fly on TAP/Air Portugal (15-minute flight) or take the ferry (which leaves daily at 8am; Tel. 291/226 511).<SPLIT>[[[[Hypothesis]]]]: Taking the plane [[will]] [[give]] you more [[departure]] [[timing]] [[options]] than the ferry.","[[[[Premise]]]]: You can either fly on TAP/Air Portugal (15-minute flight) or take the ferry (which leaves daily at 8am; Tel. 291/226 511).<SPLIT>[[[[Hypothesis]]]]: Taking the plane [[going]] [[donner]] you more [[commencement]] [[hourly]] [[choose]] than the ferry.",0.013566851615905762,0.7429986000061035,2,0,2,188,"Successful"
"[[[[Premise]]]]: exactly and when i'm sitting here on the sofa cross-stitching and all of a sudden somebody a man's got their hand on my door knob it's like uh like oh no and so i don't i don't like that and i guess the only way to prevent it would be just to pass a city ordinance to prevent that or<SPLIT>[[[[Hypothesis]]]]: I am cross-stitching whilst sitting on the sofa when suddenly a [[man]] places his hand on my door knob. ","[[[[Premise]]]]: exactly and when i'm sitting here on the sofa cross-stitching and all of a sudden somebody a man's got their hand on my door knob it's like uh like oh no and so i don't i don't like that and i guess the only way to prevent it would be just to pass a city ordinance to prevent that or<SPLIT>[[[[Hypothesis]]]]: I am cross-stitching whilst sitting on the sofa when suddenly a [[boy]] places his hand on my door knob. ",0.009845912456512451,0.9788724184036255,1,0,1,47,"Successful"
"[[[[Premise]]]]: him?"" she asked.<SPLIT>[[[[Hypothesis]]]]: She [[asked]] about him.","[[[[Premise]]]]: him?"" she asked.<SPLIT>[[[[Hypothesis]]]]: She [[prayed]] about him.",0.004937231540679932,0.9974668025970459,1,2,1,53,"Successful"
"[[[[Premise]]]]: Each individual's survival curve, or the probability of surviving beyond a given age, should shift as a result of an environmental quality improvement.<SPLIT>[[[[Hypothesis]]]]: [[Environmental]] [[quality]] [[has]] no [[impact]] on the [[life]] expectancy of [[people]] who are already [[old]].","[[[[Premise]]]]: Each individual's survival curve, or the probability of surviving beyond a given age, should shift as a result of an environmental quality improvement.<SPLIT>[[[[Hypothesis]]]]: [[Green]] [[qualification]] [[was]] no [[afflicts]] on the [[duration]] expectancy of [[pueblo]] who are already [[archaic]].",0.003123044967651367,0.41597819328308105,0,0,0,176,"Failed"
"[[[[Premise]]]]: yeah it's true it is in in fact i have a friend of mine that moved to North Carolina she's um an emergency room nurse she does the operating room<SPLIT>[[[[Hypothesis]]]]: This person I'm [[close]] to is an emergency room nurse at a hospital in North Carolina.","[[[[Premise]]]]: yeah it's true it is in in fact i have a friend of mine that moved to North Carolina she's um an emergency room nurse she does the operating room<SPLIT>[[[[Hypothesis]]]]: This person I'm [[nearing]] to is an emergency room nurse at a hospital in North Carolina.",0.14990508556365967,0.5248578786849976,1,2,1,50,"Successful"
"[[[[Premise]]]]: 4 million, or about 8 percent of total expenditures for the two programs).<SPLIT>[[[[Hypothesis]]]]: The [[figure]] of 4 [[million]] is [[likely]] to [[rise]] in the [[coming]] [[years]].","[[[[Premise]]]]: 4 million, or about 8 percent of total expenditures for the two programs).<SPLIT>[[[[Hypothesis]]]]: The [[numerals]] of 4 [[billion]] is [[attainable]] to [[ascension]] in the [[inbound]] [[seniority]].",0.0022306442260742188,0.18779230117797852,2,2,2,138,"Failed"
"[[[[Premise]]]]: i don't know no i don't<SPLIT>[[[[Hypothesis]]]]: I used to [[know]], now I don't.","[[[[Premise]]]]: i don't know no i don't<SPLIT>[[[[Hypothesis]]]]: I used to [[fathom]], now I don't.",0.026339709758758545,0.030781447887420654,2,2,2,54,"Failed"
"[[[[Premise]]]]: The number of steps built down into the interior means that it is unsuitable for the infirm or those with heart problems.<SPLIT>[[[[Hypothesis]]]]: The interior is [[well]] suited for those with [[cardiac]] issues.","[[[[Premise]]]]: The number of steps built down into the interior means that it is unsuitable for the infirm or those with heart problems.<SPLIT>[[[[Hypothesis]]]]: The interior is [[bon]] suited for those with [[ventricular]] issues.",0.0052661895751953125,0.6390625238418579,0,1,0,47,"Successful"
"[[[[Premise]]]]: it's the very same type of paint and everything<SPLIT>[[[[Hypothesis]]]]: The paint is completely [[different]] to the brand I had originally picked.","[[[[Premise]]]]: it's the very same type of paint and everything<SPLIT>[[[[Hypothesis]]]]: The paint is completely [[seperate]] to the brand I had originally picked.",0.0015216469764709473,0.856191873550415,0,2,0,36,"Successful"
"[[[[Premise]]]]: I have to tell you, I tried to understand it.<SPLIT>[[[[Hypothesis]]]]: I [[did]] my best to understand it.","[[[[Premise]]]]: I have to tell you, I tried to understand it.<SPLIT>[[[[Hypothesis]]]]: I [[got]] my best to understand it.",0.024641811847686768,0.5313656330108643,1,2,1,34,"Successful"
"[[[[Premise]]]]: Once they know their Social Security benefits promised under current law, workers can calculate how much they can expect from employer-sponsored pension plans and how much they need to save on their own for retirement.<SPLIT>[[[[Hypothesis]]]]: Employer sponsored pension plans give [[workers]] money so that they can save for retirement.","[[[[Premise]]]]: Once they know their Social Security benefits promised under current law, workers can calculate how much they can expect from employer-sponsored pension plans and how much they need to save on their own for retirement.<SPLIT>[[[[Hypothesis]]]]: Employer sponsored pension plans give [[workmen]] money so that they can save for retirement.",0.2846946716308594,0.7488774061203003,1,2,1,45,"Successful"
"[[[[Premise]]]]: His off-the-cuff style seems amateurish next to Inglis' polished mini-essays.<SPLIT>[[[[Hypothesis]]]]: He didn't [[look]] like an amateur ","[[[[Premise]]]]: His off-the-cuff style seems amateurish next to Inglis' polished mini-essays.<SPLIT>[[[[Hypothesis]]]]: He didn't [[seeing]] like an amateur ",0.2818410396575928,0.8416451811790466,0,2,0,49,"Successful"
"[[[[Premise]]]]: in each square<SPLIT>[[[[Hypothesis]]]]: On the square outline.","[[[[Premise]]]]: in each square<SPLIT>[[[[Hypothesis]]]]: On the square outline.",0.9092175960540771,0.9092175960540771,2,2,0,1,"Skipped"
"[[[[Premise]]]]: If she wasn't, how would they have known Jane Finn had got the papers?<SPLIT>[[[[Hypothesis]]]]: How would they know that Jane Finn had [[lost]] the papers?","[[[[Premise]]]]: If she wasn't, how would they have known Jane Finn had got the papers?<SPLIT>[[[[Hypothesis]]]]: How would they know that Jane Finn had [[gone]] the papers?",0.005466103553771973,0.8285923004150391,0,1,0,54,"Successful"
"[[[[Premise]]]]: yeah well at least as they told us uh two shifts<SPLIT>[[[[Hypothesis]]]]: They [[mentioned]] at least [[two]] [[shifts]], one at [[night]], the other at 6am.","[[[[Premise]]]]: yeah well at least as they told us uh two shifts<SPLIT>[[[[Hypothesis]]]]: They [[stated]] at least [[three]] [[metamorphosis]], one at [[midnight]], the other at 6am.",0.003097355365753174,0.5487655401229858,2,0,2,114,"Successful"
"[[[[Premise]]]]: well what station plays uh that type of music<SPLIT>[[[[Hypothesis]]]]: Which radio station [[plays]] a [[lot]] of [[contemporary]] [[Christian]] [[music]]?","[[[[Premise]]]]: well what station plays uh that type of music<SPLIT>[[[[Hypothesis]]]]: Which radio station [[conducts]] a [[multiple]] of [[current]] [[Christen]] [[performer]]?",0.0024406909942626953,0.5985888242721558,2,1,2,110,"Successful"
"[[[[Premise]]]]: In Japan, Mainichi Shimbun criticized the new Liberal Democratic Party leader Keizo Obuchi for being devoid of fresh ideas for reviving the Japanese economy.<SPLIT>[[[[Hypothesis]]]]: Mainichi Shimbun [[approved]] of Keizo Obuchi's efforts toward improving the economy.","[[[[Premise]]]]: In Japan, Mainichi Shimbun criticized the new Liberal Democratic Party leader Keizo Obuchi for being devoid of fresh ideas for reviving the Japanese economy.<SPLIT>[[[[Hypothesis]]]]: Mainichi Shimbun [[countersigned]] of Keizo Obuchi's efforts toward improving the economy.",0.004125773906707764,0.9905889630317688,0,1,0,59,"Successful"
"[[[[Premise]]]]: go up to state parks with six shelters and little screened in areas and then travel trailers and all the way up to conference center type campings that have uh you know air conditioning like hotels with uh<SPLIT>[[[[Hypothesis]]]]: The state [[parks]] are almost always kept in [[good]] condition.","[[[[Premise]]]]: go up to state parks with six shelters and little screened in areas and then travel trailers and all the way up to conference center type campings that have uh you know air conditioning like hotels with uh<SPLIT>[[[[Hypothesis]]]]: The state [[orchards]] are almost always kept in [[allright]] condition.",0.01620030403137207,0.7012589573860168,2,0,2,59,"Successful"
"[[[[Premise]]]]: However, SCR installations designed to comply with the NOX SIP Call are generally already into the installation process or, at a minimum, into the engineering phase of the project.<SPLIT>[[[[Hypothesis]]]]: [[SCR]] installs don't [[have]] NOX SIP to [[comply]] with.","[[[[Premise]]]]: However, SCR installations designed to comply with the NOX SIP Call are generally already into the installation process or, at a minimum, into the engineering phase of the project.<SPLIT>[[[[Hypothesis]]]]: [[CBC]] installs don't [[enjoy]] NOX SIP to [[honouring]] with.",0.008916378021240234,0.7542012929916382,0,2,0,93,"Successful"
"[[[[Premise]]]]: Also, disappointing earnings reports from Intel and other blue-chip companies in the two weeks leading up to the crash caused investors to question the value of entire portfolios.<SPLIT>[[[[Hypothesis]]]]: Intel has had many disappointing earning reports.","[[[[Premise]]]]: Also, disappointing earnings reports from Intel and other blue-chip companies in the two weeks leading up to the crash caused investors to question the value of entire portfolios.<SPLIT>[[[[Hypothesis]]]]: Intel has had many disappointing earning reports.",0.7201148271560669,0.7201148271560669,1,1,2,1,"Skipped"
